Filename,Method,DICE
healthy-28-roi2.tif,Simple Threshold,0.506618016922303
healthy-29-roi1.tif,Simple Threshold,0.3984863632232531
healthy-29-roi2.tif,Simple Threshold,0.4397453347969264
healthy-29-roi3.tif,Simple Threshold,0.4896209793075189
healthy-29-roi4.tif,Simple Threshold,0.4922893090602376
healthy-29-roi5.tif,Simple Threshold,0.4006626039117946
healthy-30-roi2.tif,Simple Threshold,0.4906419067115075
healthy-30-roi3.tif,Simple Threshold,0.5898100247045355
healthy-30-roi4.tif,Simple Threshold,0.4114777992199396
healthy-30-roi5.tif,Simple Threshold,0.5141286438041854
healthy-30-roi6.tif,Simple Threshold,0.4508759730678561
healthy-31-roi1.tif,Simple Threshold,0.4973119561736429
healthy-31-roi2.tif,Simple Threshold,0.4608253565376192
healthy-31-roi3.tif,Simple Threshold,0.5201457386223761
healthy-31-roi4.tif,Simple Threshold,0.3526430065927124
healthy-31-roi5.tif,Simple Threshold,0.4332465921036759
healthy-32-roi1.tif,Simple Threshold,0.3786008230452675
healthy-32-roi2.tif,Simple Threshold,0.3118821832801643
healthy-32-roi3.tif,Simple Threshold,0.4330092293971029
healthy-32-roi4.tif,Simple Threshold,0.3767754140048378
healthy-32-roi5.tif,Simple Threshold,0.3859669921163828
healthy-01-roi1.tif,Adaptive Threshold Gaussian,0.4089807676014572
healthy-01-roi1.tif,Adaptive Threshold Mean,0.4172722521033907
healthy-01-roi2.tif,Adaptive Threshold Gaussian,0.4725054082412529
healthy-01-roi2.tif,Adaptive Threshold Mean,0.48140809551993
healthy-01-roi3.tif,Adaptive Threshold Gaussian,0.4516957277735346
healthy-01-roi3.tif,Adaptive Threshold Mean,0.4618874038072094
healthy-01-roi4.tif,Adaptive Threshold Gaussian,0.4636595696933995
healthy-01-roi4.tif,Adaptive Threshold Mean,0.4729790084859312
healthy-01-roi5.tif,Adaptive Threshold Gaussian,0.4707710234997087
healthy-01-roi5.tif,Adaptive Threshold Mean,0.4788349247784571
healthy-02-roi1.tif,Adaptive Threshold Gaussian,0.4852113262792054
healthy-02-roi1.tif,Adaptive Threshold Mean,0.4939061223039477
healthy-02-roi2.tif,Adaptive Threshold Gaussian,0.4603837426319535
healthy-02-roi2.tif,Adaptive Threshold Mean,0.471655389205605
healthy-02-roi3.tif,Adaptive Threshold Gaussian,0.4815294366346052
healthy-02-roi3.tif,Adaptive Threshold Mean,0.4889000277004656
healthy-02-roi4.tif,Adaptive Threshold Gaussian,0.4527157192558728
healthy-02-roi4.tif,Adaptive Threshold Mean,0.4622022831506908
healthy-02-roi5.tif,Adaptive Threshold Gaussian,0.4660423982312394
healthy-02-roi5.tif,Adaptive Threshold Mean,0.4742929593500142
healthy-03-roi1.tif,Adaptive Threshold Gaussian,0.4664327550005525
healthy-03-roi1.tif,Adaptive Threshold Mean,0.4750260716834074
healthy-03-roi2.tif,Adaptive Threshold Gaussian,0.4686558210618028
healthy-03-roi2.tif,Adaptive Threshold Mean,0.4755214924566667
healthy-03-roi3.tif,Adaptive Threshold Gaussian,0.4889284906839732
healthy-03-roi3.tif,Adaptive Threshold Mean,0.4947118383162812
healthy-03-roi4.tif,Adaptive Threshold Gaussian,0.451930388373194
healthy-03-roi4.tif,Adaptive Threshold Mean,0.4572139730495236
healthy-04-roi1.tif,Adaptive Threshold Gaussian,0.4493420664424382
healthy-04-roi1.tif,Adaptive Threshold Mean,0.4583089354725377
healthy-04-roi2.tif,Adaptive Threshold Gaussian,0.5042666729354239
healthy-04-roi2.tif,Adaptive Threshold Mean,0.5129399101460127
healthy-04-roi3.tif,Adaptive Threshold Gaussian,0.5101875846984142
healthy-04-roi3.tif,Adaptive Threshold Mean,0.5199119755803223
healthy-04-roi4.tif,Adaptive Threshold Gaussian,0.4958164805312405
healthy-04-roi4.tif,Adaptive Threshold Mean,0.5044392186975092
healthy-04-roi5.tif,Adaptive Threshold Gaussian,0.4756376094404263
healthy-04-roi5.tif,Adaptive Threshold Mean,0.4845296526290099
healthy-05-roi3.tif,Adaptive Threshold Gaussian,0.4871017678968661
healthy-05-roi3.tif,Adaptive Threshold Mean,0.4948504423171712
healthy-06-roi1.tif,Adaptive Threshold Gaussian,0.4237913959412657
healthy-06-roi1.tif,Adaptive Threshold Mean,0.4299279258666056
healthy-06-roi2.tif,Adaptive Threshold Gaussian,0.4133735876128415
healthy-06-roi2.tif,Adaptive Threshold Mean,0.4191468402041852
healthy-07-roi1.tif,Adaptive Threshold Gaussian,0.3922950434578341
healthy-07-roi1.tif,Adaptive Threshold Mean,0.3994548891461395
healthy-07-roi2.tif,Adaptive Threshold Gaussian,0.3962703198741479
healthy-07-roi2.tif,Adaptive Threshold Mean,0.4009876864095649
healthy-08-roi1.tif,Adaptive Threshold Gaussian,0.4730224592378061
healthy-08-roi1.tif,Adaptive Threshold Mean,0.4802086657324805
healthy-09-roi1.tif,Adaptive Threshold Gaussian,0.43785054627595
healthy-09-roi1.tif,Adaptive Threshold Mean,0.4439972966330794
healthy-10-roi1.tif,Adaptive Threshold Gaussian,0.4821641284438923
healthy-10-roi1.tif,Adaptive Threshold Mean,0.4886483733367288
healthy-10-roi2.tif,Adaptive Threshold Gaussian,0.3328376567347763
healthy-10-roi2.tif,Adaptive Threshold Mean,0.3379236899122324
healthy-10-roi3.tif,Adaptive Threshold Gaussian,0.4132735796208391
healthy-10-roi3.tif,Adaptive Threshold Mean,0.4209985768152941
healthy-10-roi4.tif,Adaptive Threshold Gaussian,0.3924925913730655
healthy-10-roi4.tif,Adaptive Threshold Mean,0.3994722783243208
healthy-11-roi1.tif,Adaptive Threshold Gaussian,0.4721087215483342
healthy-11-roi1.tif,Adaptive Threshold Mean,0.4791735663516164
healthy-11-roi2.tif,Adaptive Threshold Gaussian,0.4773332304487055
healthy-11-roi2.tif,Adaptive Threshold Mean,0.4833746134004081
healthy-11-roi3.tif,Adaptive Threshold Gaussian,0.3608634527432242
healthy-11-roi3.tif,Adaptive Threshold Mean,0.3662276809484931
healthy-11-roi4.tif,Adaptive Threshold Gaussian,0.5109968468291661
healthy-11-roi4.tif,Adaptive Threshold Mean,0.5195636061011925
healthy-12-roi1.tif,Adaptive Threshold Gaussian,0.5395489468280741
healthy-12-roi1.tif,Adaptive Threshold Mean,0.5489365991331518
healthy-12-roi2.tif,Adaptive Threshold Gaussian,0.4858984230187926
healthy-12-roi2.tif,Adaptive Threshold Mean,0.4978363548943632
healthy-13-roi1.tif,Adaptive Threshold Gaussian,0.3863505297325798
healthy-13-roi1.tif,Adaptive Threshold Mean,0.3881903575351224
healthy-13-roi2.tif,Adaptive Threshold Gaussian,0.498699928401854
healthy-13-roi2.tif,Adaptive Threshold Mean,0.5085463128764447
healthy-13-roi3.tif,Adaptive Threshold Gaussian,0.451167441357691
healthy-13-roi3.tif,Adaptive Threshold Mean,0.4589020811458417
healthy-13-roi4.tif,Adaptive Threshold Gaussian,0.432487341376508
healthy-13-roi4.tif,Adaptive Threshold Mean,0.441855763099367
healthy-14-roi2.tif,Adaptive Threshold Gaussian,0.4917695959190421
healthy-14-roi2.tif,Adaptive Threshold Mean,0.5018056911621123
healthy-14-roi3.tif,Adaptive Threshold Gaussian,0.3584689517228839
healthy-14-roi3.tif,Adaptive Threshold Mean,0.3594797289953262
healthy-15-roi1.tif,Adaptive Threshold Gaussian,0.4786118265579777
healthy-15-roi1.tif,Adaptive Threshold Mean,0.4882258726355779
healthy-15-roi2.tif,Adaptive Threshold Gaussian,0.4446295425539061
healthy-15-roi2.tif,Adaptive Threshold Mean,0.4518627320069435
healthy-16-roi1.tif,Adaptive Threshold Gaussian,0.4556130209917858
healthy-16-roi1.tif,Adaptive Threshold Mean,0.4623947051744885
healthy-16-roi2.tif,Adaptive Threshold Gaussian,0.4365248226950354
healthy-16-roi2.tif,Adaptive Threshold Mean,0.4435462457589615
healthy-16-roi3.tif,Adaptive Threshold Gaussian,0.3848786922473242
healthy-16-roi3.tif,Adaptive Threshold Mean,0.3885566188197767
healthy-16-roi4.tif,Adaptive Threshold Gaussian,0.3853024422486992
healthy-16-roi4.tif,Adaptive Threshold Mean,0.3914913636669131
healthy-16-roi5.tif,Adaptive Threshold Gaussian,0.3215933648735471
healthy-16-roi5.tif,Adaptive Threshold Mean,0.3266566323183204
healthy-17-roi1.tif,Adaptive Threshold Gaussian,0.5352665245202559
healthy-17-roi1.tif,Adaptive Threshold Mean,0.5446072045163272
healthy-17-roi2.tif,Adaptive Threshold Gaussian,0.2999597909127462
healthy-17-roi2.tif,Adaptive Threshold Mean,0.3022170595421682
healthy-17-roi3.tif,Adaptive Threshold Gaussian,0.4590151553295403
healthy-17-roi3.tif,Adaptive Threshold Mean,0.4694333221070488
healthy-17-roi4.tif,Adaptive Threshold Gaussian,0.3456701854733566
healthy-17-roi4.tif,Adaptive Threshold Mean,0.3464947959034687
healthy-18-roi1.tif,Adaptive Threshold Gaussian,0.5059987009963113
healthy-18-roi1.tif,Adaptive Threshold Mean,0.5138079801106589
healthy-18-roi2.tif,Adaptive Threshold Gaussian,0.3704718091366213
healthy-18-roi2.tif,Adaptive Threshold Mean,0.3740388485246457
healthy-18-roi3.tif,Adaptive Threshold Gaussian,0.3872484882775204
healthy-18-roi3.tif,Adaptive Threshold Mean,0.386792784556419
healthy-18-roi4.tif,Adaptive Threshold Gaussian,0.4531948970011598
healthy-18-roi4.tif,Adaptive Threshold Mean,0.4573926911760662
healthy-18-roi5.tif,Adaptive Threshold Gaussian,0.4835917052546808
healthy-18-roi5.tif,Adaptive Threshold Mean,0.4892107478321286
healthy-19-roi1.tif,Adaptive Threshold Gaussian,0.397296546616054
healthy-19-roi1.tif,Adaptive Threshold Mean,0.4015429898169985
healthy-19-roi2.tif,Adaptive Threshold Gaussian,0.5623445936807498
healthy-19-roi2.tif,Adaptive Threshold Mean,0.5691939543990138
healthy-19-roi3.tif,Adaptive Threshold Gaussian,0.4120672268907563
healthy-19-roi3.tif,Adaptive Threshold Mean,0.4139168945328882
healthy-19-roi4.tif,Adaptive Threshold Gaussian,0.4456810971241429
healthy-19-roi4.tif,Adaptive Threshold Mean,0.4512673045602606
healthy-19-roi5.tif,Adaptive Threshold Gaussian,0.3364085288825938
healthy-19-roi5.tif,Adaptive Threshold Mean,0.337236355314848
healthy-19-roi6.tif,Adaptive Threshold Gaussian,0.4030552485276407
healthy-19-roi6.tif,Adaptive Threshold Mean,0.4034432246490116
healthy-20-roi1.tif,Adaptive Threshold Gaussian,0.4828306637381475
healthy-20-roi1.tif,Adaptive Threshold Mean,0.488090007323081
healthy-20-roi2.tif,Adaptive Threshold Gaussian,0.5024939007861209
healthy-20-roi2.tif,Adaptive Threshold Mean,0.5054355879460617
healthy-20-roi3.tif,Adaptive Threshold Gaussian,0.4624589461659288
healthy-20-roi3.tif,Adaptive Threshold Mean,0.4673289214505364
healthy-20-roi4.tif,Adaptive Threshold Gaussian,0.5040934664581974
healthy-20-roi4.tif,Adaptive Threshold Mean,0.5099412066063282
healthy-21-roi1.tif,Adaptive Threshold Gaussian,0.5325531545101674
healthy-21-roi1.tif,Adaptive Threshold Mean,0.5395961752585603
healthy-21-roi2.tif,Adaptive Threshold Gaussian,0.3943459324933893
healthy-21-roi2.tif,Adaptive Threshold Mean,0.3972700456920318
healthy-21-roi3.tif,Adaptive Threshold Gaussian,0.5195804025604206
healthy-21-roi3.tif,Adaptive Threshold Mean,0.5248916040176348
healthy-21-roi4.tif,Adaptive Threshold Gaussian,0.4552537112222344
healthy-21-roi4.tif,Adaptive Threshold Mean,0.4566107659488329
healthy-21-roi5.tif,Adaptive Threshold Gaussian,0.5203665615986565
healthy-21-roi5.tif,Adaptive Threshold Mean,0.5245325545605467
healthy-22-roi1.tif,Adaptive Threshold Gaussian,0.4636339975129414
healthy-22-roi1.tif,Adaptive Threshold Mean,0.4697353279631761
healthy-22-roi2.tif,Adaptive Threshold Gaussian,0.3790312963183808
healthy-22-roi2.tif,Adaptive Threshold Mean,0.3822366970298373
healthy-22-roi3.tif,Adaptive Threshold Gaussian,0.3504110840438489
healthy-22-roi3.tif,Adaptive Threshold Mean,0.3533092115181667
healthy-23-roi1.tif,Adaptive Threshold Gaussian,0.5112496182256259
healthy-23-roi1.tif,Adaptive Threshold Mean,0.5162417438741237
healthy-23-roi2.tif,Adaptive Threshold Gaussian,0.29399884593191
healthy-23-roi2.tif,Adaptive Threshold Mean,0.2971900587959456
healthy-23-roi3.tif,Adaptive Threshold Gaussian,0.3511321566939303
healthy-23-roi3.tif,Adaptive Threshold Mean,0.3543179706054452
healthy-24-roi1.tif,Adaptive Threshold Gaussian,0.4923140893202874
healthy-24-roi1.tif,Adaptive Threshold Mean,0.4963923846402065
healthy-24-roi2.tif,Adaptive Threshold Gaussian,0.4106029260742085
healthy-24-roi2.tif,Adaptive Threshold Mean,0.413605158523328
healthy-24-roi3.tif,Adaptive Threshold Gaussian,0.4381574495005222
healthy-24-roi3.tif,Adaptive Threshold Mean,0.4401155035691775
healthy-24-roi4.tif,Adaptive Threshold Gaussian,0.4515765603108344
healthy-24-roi4.tif,Adaptive Threshold Mean,0.4567464128549517
healthy-25-roi1.tif,Adaptive Threshold Gaussian,0.4170485792850595
healthy-25-roi1.tif,Adaptive Threshold Mean,0.4191239622101345
healthy-25-roi2.tif,Adaptive Threshold Gaussian,0.4440373038722742
healthy-25-roi2.tif,Adaptive Threshold Mean,0.4475026465210278
healthy-25-roi3.tif,Adaptive Threshold Gaussian,0.4230233739005094
healthy-25-roi3.tif,Adaptive Threshold Mean,0.4258562596094082
healthy-25-roi4.tif,Adaptive Threshold Gaussian,0.4648091939709964
healthy-25-roi4.tif,Adaptive Threshold Mean,0.4692711490591103
healthy-26-roi1.tif,Adaptive Threshold Gaussian,0.46276298640849
